46.50,179.89,-90.00
52.50,149.91,-90.00
56.70,104.94,-90.00
56.70,104.94,-90.00
60.30,89.95,-90.00
60.30,89.95,-90.00
63.30,74.95,-90.00
63.30,74.95,-90.00
64.80,37.48,-90.00
64.80,37.48,-90.00
65.10,7.50,-90.00
65.10,7.50,-90.00
63.30,-44.97,-90.00
63.30,-44.97,-90.00
60.60,-67.46,-90.00
60.60,-67.46,-90.00
56.70,-97.44,-90.00
56.70,-97.44,-90.00
50.70,-149.91,-90.00
43.50,-179.89,-90.00
43.50,-179.89,-90.00
35.10,-209.87,-90.00
35.10,-209.87,-90.00
26.10,-224.86,-72.47
26.10,-224.86,-72.47
17.10,-224.86,-47.06
6.90,-254.85,-18.89
6.90,-254.85,-18.89
-2.40,-232.36,6.22
-2.40,-232.36,6.22
-11.70,-232.36,30.77
-11.70,-232.36,30.77
-22.50,-269.84,58.56
-22.50,-269.84,58.56
-33.30,-269.84,85.00
-42.30,-224.86,85.00
-42.30,-224.86,85.00
-49.80,-187.39,85.00
-49.80,-187.39,85.00
-56.10,-157.40,85.00
-56.10,-157.40,85.00
-60.90,-119.93,85.00
-63.60,-67.46,85.00
-63.60,-67.46,85.00
-65.70,-52.47,85.00
-65.70,-52.47,85.00
-66.90,-29.98,85.00
-66.90,-29.98,85.00
-67.20,-7.50,85.00
-67.20,-7.50,85.00
-65.40,44.97,85.00
-65.40,44.97,85.00
-61.80,89.95,85.00
-61.80,89.95,85.00
-57.30,112.43,85.00
-51.00,157.40,85.00
-51.00,157.40,85.00
-43.50,187.39,85.00
-43.50,187.39,85.00
-35.10,209.87,85.00
-35.10,209.87,85.00
-25.50,239.85,66.15
-25.50,239.85,66.15
-14.70,269.84,38.56
-14.70,269.84,38.56
-4.20,262.34,11.01
-4.20,262.34,11.01
5.40,239.85,-14.80
15.30,247.35,-42.04
15.30,247.35,-42.04
25.80,262.34,-71.61
25.80,262.34,-71.61
36.60,269.84,-90.00
36.60,269.84,-90.00
45.60,224.86,-90.00
45.60,224.86,-90.00
53.10,187.39,-90.00
53.10,187.39,-90.00
58.80,142.41,-90.00
63.00,104.94,-90.00
63.00,104.94,-90.00
65.70,67.46,-90.00
65.70,67.46,-90.00
67.80,52.47,-90.00
67.80,52.47,-90.00
69.60,44.97,-90.00
69.60,44.97,-90.00
69.00,-14.99,-90.00
69.00,-14.99,-90.00
66.60,-59.96,-90.00
66.60,-59.96,-90.00
63.00,-89.95,-90.00
63.00,-89.95,-90.00
58.20,-119.93,-90.00
51.60,-164.90,-90.00
51.60,-164.90,-90.00
43.50,-202.38,-90.00
43.50,-202.38,-90.00
34.20,-232.36,-90.00
34.20,-232.36,-90.00
23.40,-269.84,-64.79
12.60,-269.84,-34.55
12.60,-269.84,-34.55
1.80,-269.84,-5.05
1.80,-269.84,-5.05
-8.70,-262.34,22.91
-8.70,-262.34,22.91
-20.40,-292.32,53.22
-20.40,-292.32,53.22
-31.80,-284.83,81.88
-42.00,-254.85,85.00
-42.00,-254.85,85.00
